account_value,date
9915.451805414063,2023-03-25 00:50:00
9939.027818597655,2023-03-25 00:55:00
9939.027818597655,2023-03-25 01:00:00
9939.027818597655,2023-03-25 01:05:00
9920.809990228514,2023-03-25 01:10:00
9926.168175042969,2023-03-25 01:15:00
9926.168175042969,2023-03-25 01:20:00
9926.168175042969,2023-03-25 01:25:00
9926.168175042969,2023-03-25 01:30:00
9965.81874266992,2023-03-25 01:35:00
9965.81874266992,2023-03-25 01:40:00
9965.81874266992,2023-03-25 01:45:00
9965.81874266992,2023-03-25 01:50:00
9965.81874266992,2023-03-25 01:55:00
9965.81874266992,2023-03-25 02:00:00
9925.096538080077,2023-03-25 02:05:00
9928.31144896875,2023-03-25 02:10:00
9928.31144896875,2023-03-25 02:15:00
9928.31144896875,2023-03-25 02:20:00
9928.31144896875,2023-03-25 02:25:00
9928.31144896875,2023-03-25 02:30:00
9928.31144896875,2023-03-25 02:35:00
9944.38600341211,2023-03-25 02:40:00
9944.38600341211,2023-03-25 02:45:00
9944.38600341211,2023-03-25 02:50:00
9944.38600341211,2023-03-25 02:55:00
9944.38600341211,2023-03-25 03:00:00
9897.233977044922,2023-03-25 03:05:00
9897.233977044922,2023-03-25 03:10:00
9897.233977044922,2023-03-25 03:15:00
9897.233977044922,2023-03-25 03:20:00
9879.016148675782,2023-03-25 03:25:00
9879.016148675782,2023-03-25 03:30:00
9831.864122308592,2023-03-25 03:35:00
9831.864122308592,2023-03-25 03:40:00
9817.932841791015,2023-03-25 03:45:00
9849.010313714844,2023-03-25 03:50:00
9841.508854974609,2023-03-25 03:55:00
9841.508854974609,2023-03-25 04:00:00
9819.004478753906,2023-03-25 04:05:00
9788.99864379297,2023-03-25 04:10:00
9810.431383050782,2023-03-25 04:15:00
9810.431383050782,2023-03-25 04:20:00
9819.004478753906,2023-03-25 04:25:00
9819.004478753906,2023-03-25 04:30:00
9819.004478753906,2023-03-25 04:35:00
9856.511772455078,2023-03-25 04:40:00
9860.798320306641,2023-03-25 04:45:00
9865.084868158203,2023-03-25 04:50:00
9879.016148675782,2023-03-25 04:55:00
9926.168175042969,2023-03-25 05:00:00
9925.096538080077,2023-03-25 05:05:00
9925.096538080077,2023-03-25 05:10:00
9925.096538080077,2023-03-25 05:15:00
9925.096538080077,2023-03-25 05:20:00
9909.021983636718,2023-03-25 05:25:00
9939.027818597655,2023-03-25 05:30:00
9992.609666742186,2023-03-25 05:35:00
10012.97076903711,2023-03-25 05:40:00
10019.400590814452,2023-03-25 05:45:00
10011.899132074219,2023-03-25 05:50:00
10011.899132074219,2023-03-25 05:55:00
9970.105290521484,2023-03-25 06:00:00
9980.82166015039,2023-03-25 06:05:00
9980.82166015039,2023-03-25 06:10:00
9960.460557855467,2023-03-25 06:15:00
9960.460557855467,2023-03-25 06:20:00
9980.82166015039,2023-03-25 06:25:00
9999.039488519531,2023-03-25 06:30:00
10035.475145257813,2023-03-25 06:35:00
10042.976603998046,2023-03-25 06:40:00
9996.89621459375,2023-03-25 06:45:00
9996.89621459375,2023-03-25 06:50:00
9996.89621459375,2023-03-25 06:55:00
10030.11696044336,2023-03-25 07:00:00
9969.033653558594,2023-03-25 07:05:00
9976.535112298829,2023-03-25 07:10:00
10006.540947259766,2023-03-25 07:15:00
9956.174010003906,2023-03-25 07:20:00
9944.38600341211,2023-03-25 07:25:00
9939.027818597655,2023-03-25 07:30:00
9934.741270746094,2023-03-25 07:35:00
9934.741270746094,2023-03-25 07:40:00
9934.741270746094,2023-03-25 07:45:00
9934.741270746094,2023-03-25 07:50:00
9945.457640375,2023-03-25 07:55:00
9945.457640375,2023-03-25 08:00:00
9918.666716302734,2023-03-25 08:05:00
9913.308531488281,2023-03-25 08:10:00
9891.875792230469,2023-03-25 08:15:00
9891.875792230469,2023-03-25 08:20:00
9891.875792230469,2023-03-25 08:25:00
9963.67546874414,2023-03-25 08:30:00
9999.039488519531,2023-03-25 08:35:00
9999.039488519531,2023-03-25 08:40:00
10012.97076903711,2023-03-25 08:45:00
9969.033653558594,2023-03-25 08:50:00
9999.039488519531,2023-03-25 08:55:00
9999.039488519531,2023-03-25 09:00:00
9999.039488519531,2023-03-25 09:05:00
9999.039488519531,2023-03-25 09:10:00
9969.033653558594,2023-03-25 09:15:00
9999.039488519531,2023-03-25 09:20:00
9986.179844964845,2023-03-25 09:25:00
9969.033653558594,2023-03-25 09:30:00
9969.033653558594,2023-03-25 09:35:00
9969.033653558594,2023-03-25 09:40:00
9985.108208001953,2023-03-25 09:45:00
9985.108208001953,2023-03-25 09:50:00
9944.38600341211,2023-03-25 09:55:00
9926.168175042969,2023-03-25 10:00:00
9905.807072748048,2023-03-25 10:05:00
9892.94742919336,2023-03-25 10:10:00
9886.517607416015,2023-03-25 10:15:00
9886.517607416015,2023-03-25 10:20:00
9879.016148675782,2023-03-25 10:25:00
9887.589244378907,2023-03-25 10:30:00
9926.168175042969,2023-03-25 10:35:00
9910.09362059961,2023-03-25 10:40:00
9975.463475335937,2023-03-25 10:45:00
9965.81874266992,2023-03-25 10:50:00
9939.027818597655,2023-03-25 10:55:00
9906.878709710936,2023-03-25 11:00:00
9879.016148675782,2023-03-25 11:05:00
9877.94451171289,2023-03-25 11:10:00
9872.586326898438,2023-03-25 11:15:00
9872.586326898438,2023-03-25 11:20:00
9872.586326898438,2023-03-25 11:25:00
9909.021983636718,2023-03-25 11:30:00
9879.016148675782,2023-03-25 11:35:00
9879.016148675782,2023-03-25 11:40:00
9879.016148675782,2023-03-25 11:45:00
9879.016148675782,2023-03-25 11:50:00
9879.016148675782,2023-03-25 11:55:00
9899.377250970703,2023-03-25 12:00:00
9899.377250970703,2023-03-25 12:05:00
9902.592161859375,2023-03-25 12:10:00
9845.795402826172,2023-03-25 12:15:00
9864.013231195313,2023-03-25 12:20:00
9829.720848382813,2023-03-25 12:25:00
9837.222307123047,2023-03-25 12:30:00
9826.50593749414,2023-03-25 12:35:00
9826.50593749414,2023-03-25 12:40:00
9879.016148675782,2023-03-25 12:45:00
9879.016148675782,2023-03-25 12:50:00
9879.016148675782,2023-03-25 12:55:00
9879.016148675782,2023-03-25 13:00:00
9862.941594232421,2023-03-25 13:05:00
9860.798320306641,2023-03-25 13:10:00
9860.798320306641,2023-03-25 13:15:00
9879.016148675782,2023-03-25 13:20:00
9879.016148675782,2023-03-25 13:25:00
9849.010313714844,2023-03-25 13:30:00
